off_id,agribalyse_en,agribalyse_fr
en:tamarind-extract,"Tamarind, immature fruit, pulp, raw","Tamarin, fruit immature, pulpe, cru"
en:tarragon-vinegar,Vinegar,Vinaigre
en:tortilla,Corn chips or tortilla chips,Chips de maïs ou tortilla chips
en:tortilla,"Wheat tortilla wrap, to be filled","Tortilla souple (à garnir), à base de blé"
en:tortilla,"Corn tortilla wrap, to be filled","Tortilla souple (à garnir), à base de maïs"
en:vegetable-margarine,"Vegetable fat (like margarine), 80% fat, salted","Matière grasse végétale (type margarine) à 80% MG, salé"
en:vegetable-margarine,"Vegetable fat (margarine type), 70% fat, unsalted","Matière grasse végétale (type margarine) à 70% MG, doux"
en:vegetable-margarine,"Vegetable fat (margarine type), spreadable, 50-63% fat, light, unsalted","Matière grasse végétale (type margarine) à 50-63% MG, allégée, doux"
en:vegetable-margarine,"Vegetable fat (margarine type), spreadable, 50-63% fat, light, unsalted, with plant sterols esters","Matière grasse végétale (type margarine) à 50-63% MG, allégée, doux, aux esters de stérol végétal"
en:vodka,Vodka,Vodka
en:waxy-corn,"Sweet corn, canned, drained","Maïs doux, appertisé, égoutté"
en:wheat-flour-type-0,"Wheat flour, type 80",Farine de blé tendre ou froment T80
en:wheat-flour-type-0,"Wheat flour, type 150",Farine de blé tendre ou froment T150
en:wheat-flour-type-0,"Wheat flour, type 65",Farine de blé tendre ou froment T65
en:wheat-flour-type-0,"Wheat flour, type 110",Farine de blé tendre ou froment T110
en:wheat-flour-type-0,"Wheat flour, type 55 (for pastry)",Farine de blé tendre ou froment T45 (pour pâtisserie)
en:wheat-flour-type-0,"Wheat flour, type 55 (for bread)",Farine de blé tendre ou froment T55 (pour pains)
en:wheat-glucose-fructose-syrup,Fructose,Fructose
en:wheat-malt-flour,"Wheat flour, type 65",Farine de blé tendre ou froment T65
en:wheat-malt-flour,"Wheat flour, type 55 (for bread)",Farine de blé tendre ou froment T55 (pour pains)
en:wheat-malt-flour,"Wheat flour, self-raising",Farine de blé tendre ou froment avec levure incorporée
en:wheat-malt-flour,"Wheat flour, type 150",Farine de blé tendre ou froment T150
en:wheat-malt-flour,"Wheat flour, type 55 (for pastry)",Farine de blé tendre ou froment T45 (pour pâtisserie)
en:wheat-malt-flour,"Wheat flour, type 110",Farine de blé tendre ou froment T110
en:wheat-malt-flour,"Wheat flour, type 80",Farine de blé tendre ou froment T80
en:wheat-tortilla,"Wheat tortilla wrap, to be filled","Tortilla souple (à garnir), à base de blé"
en:whisky,Whisky,Whisky
en:white-corn,"Sweet corn, canned, drained","Maïs doux, appertisé, égoutté"
en:white-peach,"Peach, pulp and peel, raw","Pêche, pulpe et peau, crue"
en:white-seedless-grape,"Grape, white, raw","Raisin blanc, à gros grain (type Italia ou Dattier), cru"
en:white-vinegar,Vinegar,Vinaigre
en:white-wine-from-cava,"Wine, white, 11°",Vin blanc 11°
en:whole-brown-cane-sugar,"Sugar, brown",Sucre roux
en:whole-cane-sugar,"Sugar, brown",Sucre roux
en:whole-grain-amaranth-flour,"Amaranth, raw","Amarante, crue"
en:whole-grain-barley-flakes,"Barley, whole, raw","Orge entière, crue"
en:whole-grain-buckwheat-flour,Buckwheat flour,Farine de sarrasin
en:whole-grain-corn-flour,Maize/corn flour,Farine de maïs
en:whole-grain-durum-wheat,"Durum wheat, whole, raw","Blé dur entier, cru"
en:whole-grain-millet-flour,Millet flour,Farine de millet
en:whole-grain-oat-flakes,Oatmeal flakes,Flocon d'avoine
en:whole-lactose-free-milk,"Milk, whole, UHT","Lait entier, UHT"
en:whole-rice-flour,Rice flour,Farine de riz
en:whole-sorghum-flour,"Sorghum, whole, raw","Sorgho entier, cru"
en:wholegrain-maize-semolina,Maize/corn flour,Farine de maïs
en:wholemeal-rye-bread,"Bread, wholemeal or integral bread (made with flour type 150)",Pain complet ou intégral (à la farine T150)
en:yam,"Yam or Indian potato, peeled, raw","Igname, épluchée, crue"
en:yellow-and-brown-mustard-seeds,Mustard,Moutarde
en:yellow-corn,"Sweet corn, canned, drained","Maïs doux, appertisé, égoutté"
en:yellow-mustard-flour,Mustard,Moutarde
fr:cerneaux-de-noix-aop,"Walnut, dried, husked","Noix, séchée, cerneaux"
fr:cerneaux-de-noix-du-dauphine,"Walnut, dried, husked","Noix, séchée, cerneaux"
fr:cerneaux-de-noix-invalides,"Walnut, dried, husked","Noix, séchée, cerneaux"
fr:noix-de-grenoble,"Walnut, dried, husked","Noix, séchée, cerneaux"
fr:noix-de-grenoble-seche,"Walnut, dried, husked","Noix, séchée, cerneaux"
fr:noix-en-coques,"Walnut, dried, husked","Noix, séchée, cerneaux"
fr:noix-en-coques-sechees,"Walnut, dried, husked","Noix, séchée, cerneaux"
fr:noix-seches,"Walnut, dried, husked","Noix, séchée, cerneaux"
fr:orange-a-jus,"Orange, pulp, raw","Orange, pulpe, crue"
fr:pois-chiche-secs,"Chick pea, dried","Pois chiche, sec"
fr:saucisses-de-toulouse,"Toulouse sausage, raw","Saucisse de Toulouse, crue"
fr:sirop-de-sucre-inverti-cristallise,"Sugar, white",Sucre blanc
fr:viande-hachee,"Burger, beef based, 15% fat, raw","Haché à base de bœuf ou Préparation de viande hachée de boeuf, 15% MG, cru"
fr:haricots-blancs-precuits,"Haricot bean, dry","Haricot blanc, sec"
fr:pignons-de-pin-decortiques,Pine nuts,Pignon de pin
fr:lentilles-vertes-du-puy,"Lentil, green, dried","Lentille verte, sèche"
en:poultry-skin,"Poultry, minced meat",Haché de volaille
fr:mout-de-raisin-cuit,"Grape, red, raw","Raisin noir, cru"
en:green-and-red-lentils,"Lentil, green, dried","Lentille verte, sèche"
en:filtered-water,"Water, bottled",Eau embouteillée de source
en:palm-stearin,"Palm oil, refined",Huile de palme raffinée
en:carbonated-spring-water,"Water, bottled",Eau embouteillée de source
en:fruit-juices-and-purees-from-concentrate,"Mixed fruits juice, reconstituted from a concentrate, multivitamin","Jus multifruit, à base de concentré, standard"
fr:praline-aux-amandes-et-aux-noisettes,Cereal bar with almonds or hazelnuts,Barre céréalière aux amandes ou noisettes
de:getreideflocken,Oatmeal flakes,Flocon d'avoine
fr:viande-de-porc-cuite,"Pork loin, cooked","Porc, longe, cuite"
fr:viande-de-porc-cuite,"Pork, shoulder, cooked","Porc, épaule, cuite"
fr:viande-de-porc-cuite,"Pork, roast, cooked","Porc, rôti, cuit"
en:glace-cherry,"Jam, cherry",Confiture de cerise (extra ou classique)
en:mountain-spring-water,"Water, bottled",Eau embouteillée de source
en:duck-gizzards,Duck fat,Graisse de canard
en:duck-gizzards,Duck mousse,Mousse de canard
en:duck-gizzards,"Rillettes, duck",Rillettes de canard
en:duck-gizzards,Duck terrine,Terrine de canard
en:duck-gizzards,Shepherd's pie with duck,Parmentier de canard
en:duck-gizzards,"Duck, meat, raw","Canard, viande, crue"
en:duck-gizzards,"Liver, duck, raw","Foie, canard, cru"
fr:petales-de-tournesol,Sunflower seed,"Tournesol, graine"
fr:lait-thermise,"Milk, skimmed, pasteurised","Lait écrémé, pasteurisé"
en:fish-oil,Salmon oil,Huile de saumon
fr:beurre-pasteurise-doux,"Butter, 82% fat, unsalted, easy-to-spread","Beurre à 82% MG, doux, tendre"
en:risoni,Raisin,"Raisin, sec"
en:calf-fat,"Sweetbread, calf, raw","Ris, veau, cru"
fr:pruneaux-d-agen,Prune,"Pruneau, sec"
en:tapioca-syrup,"Tapioca, raw","Tapioca ou Perles du Japon, cru"
fr:pieces-de-tete-de-porc,Pork ear sat-cured,Oreille de porc demi-sel
en:oligofructose,Fructose,Fructose
en:lactose-powder,"Milk, powder, skimmed","Lait en poudre, écrémé"
en:parsley-leaf,"Parsley, fresh","Persil, frais"
en:wine,"Wine, white, dry, 11°",Vin blanc sec 11°
en:wine,"Wine, white, 11°",Vin blanc 11°
en:wine,"Wine, red, 13°",Vin rouge 13°
en:wine,"Wine, rose, 11°",Vin rosé 11°
en:wine,"Wine, red, 12°",Vin rouge 12°
en:wine,"Wine, red, 11°",Vin rouge 11°
en:wine,"Wine, red, 10°",Vin rouge 10°
en:wine,"Wine, white, sparkling",Vin blanc mousseux
fr:jus-de-clementine,"Clementine, pulp, raw","Clémentine, pulpe, crue"
en:sweetened-plain-yogurt,"Yogurt, Greek-style, plain","Yaourt à la grecque, nature"
fr:haricots-blancs-secs-trempes,"Haricot bean, dry","Haricot blanc, sec"
fr:graines-de-soja-toastees,"Soybean, whole grain","Soja, graine entière"
fr:cafe-soluble-lyophilise,"Coffee, powder, instant","Café, poudre soluble"
en:yellow-onion,"Onion, raw","Oignon, cru"
fr:sarrasin-rehydrate,Buckwheat flour,Farine de sarrasin
fr:saucisses-fumees,"Swiss sausage, intended to be cook",Saucisse suisse à cuire
fr:saucisses-fumees,"Sausage meat, raw","Chair à saucisse, crue"
fr:saucisses-fumees,Morteaux sausage,Saucisse de Morteau
fr:saucisses-fumees,"Sausage from Paris, smoked","Saucisson de Paris, fumé"
fr:saucisses-fumees,Beer sausage,Saucisse de bière
en:turkey-skin,Turkey fat,Graisse de dinde
en:duck-foie-gras,"Liver, duck, raw","Foie, canard, cru"
en:seaweed-extract,"Seaweed, agar, raw","Agar (algue), cru"
en:tapioca-dextrin,"Tapioca, raw","Tapioca ou Perles du Japon, cru"
en:garlic-salt,Celery salt,Sel au céleri
fr:haricots-blancs-rehydrates,"Haricot bean, dry","Haricot blanc, sec"
en:spring-water,"Water, bottled",Eau embouteillée de source
fr:riz-basmati-precuit,"Basmati rice, raw","Riz thaï ou basmati, cru"
en:white-cheddar,"Sugar, white",Sucre blanc
fr:cereales-biscuitees,"Rusk, multigrain",Biscotte multicéréale
fr:lentilles-brunes,"Lentil, blond, dried","Lentille blonde, sèche"
fr:zestes-de-citron-confits,"Lemon zest, raw","Citron, zeste, cru"
en:wheat-malt,Wheat bran,Son de blé
en:wheat-sourdough,Wheat bran,Son de blé
fr:pulpe-de-fruits,"Fruit salad, raw","Salade de fruits, crue"
fr:oignons-coupes,"Onion, raw","Oignon, cru"
fr:lait-ecreme-condense-sucre,"Milk, powder, skimmed","Lait en poudre, écrémé"
fr:jus-d-oignon-concentre,"Onion, raw","Oignon, cru"
fr:preparation-pain-d-epices,Gingerbread,Pain d'épices
en:natural-spring-water,"Water, bottled",Eau embouteillée de source
en:common-cuttlefish,"Squid, raw","Calmar ou calamar ou encornet, cru"
fr:ecorces-de-mandarine,"Mandarin, pulp, raw","Mandarine, pulpe, crue"
fr:haricots-coco-roses,"Haricot bean, dry","Haricot blanc, sec"
fr:haricots-coco-roses,"Red kidney bean, dried","Haricot rouge, sec"
fr:ecorces-de-pamplemousse,"Pummelo, pulp, raw","Pamplemousse chinois, pulpe, cru"
fr:tomates-sechees-rehydratees,"Tomato, dried","Tomate, séchée"
en:whole-grain-triticale,"Rye, whole, raw","Seigle entier, cru"
en:mixed-fruit,Mixed fruits nectar,"Nectar multifruit, standard"
en:dill-seeds,"Dill, fresh","Aneth, frais"
fr:fromage-de-brebis-au-lait-pasteurise,"Semi-hard cheese, from ewe's milk",Fromage de brebis à pâte pressée
fr:fromage-de-brebis-au-lait-pasteurise,"Corsica soft ripened cheese, from ewe's milk",Fromage de brebis Corse à pâte molle
fr:fromage-de-brebis-au-lait-pasteurise,"Pyrénées cheese, from ewe's milk",Fromage de brebis des Pyrénées
en:einkorn-wheat,Khorasan wheat,"Blé de Khorasan, cru"
fr:pate-de-pistache,"Pistachio nut, grilled","Pistache, grillée"
en:asiago-medium-cheese,"Asiago cheese, from cow's milk",Asiago
fr:pommes-de-terre-de-consommation-a-chair-ferme-bio,"Ware potato, boiled/cooked in water, peeled","Pomme de terre de conservation, sans peau, bouillie/cuite à l'eau"
en:tuna-steak,"Tuna, raw","Thon, cru"
en:pork-belly,"Pork, belly, raw","Porc, poitrine, crue"
fr:haricots-mogettes,"Red kidney bean, dried","Haricot rouge, sec"
fr:emmental-francais-rape,"Emmental cheese, grated, from cow's milk",Emmental ou emmenthal râpé
en:small-red-beans,"Red kidney bean, dried","Haricot rouge, sec"
fr:crevettes-tropicale-decortique-crue,"Shrimp, frozen, raw","Crevette, surgelée, crue"
fr:crevettes-tropicale-decortique-crue,"deep water pink shrimp, raw","Crevette rose, crue"
en:non-hydrogenated-vegetable-oils,Combined oil (blended vegetable oils),Huile combinée (mélange d'huiles)
en:algae,"Seaweed, agar, raw","Agar (algue), cru"
fr:steak-hache-pur-boeuf,"Beef, minced steak, 5% fat, raw","Bœuf, steak haché 5% MG, cru"
fr:steak-hache-pur-boeuf,"Beef, minced steak, 5% fat, cooked","Bœuf, steak haché 5% MG, cuit"
fr:steak-hache-pur-boeuf,"Beef, minced steak, 10% fat, raw","Bœuf, steak haché 10% MG, cru"
fr:steak-hache-pur-boeuf,"Beef, minced steak, 15% fat, raw","Bœuf, steak haché 15% MG, cru"
fr:steak-hache-pur-boeuf,"Beef, minced steak, 20% fat, raw","Bœuf, steak haché 20% MG, cru"
fr:pulpe-d-echalote,"Shallot, raw","Échalote, crue"
fr:viande-et-gras-de-porc,"Hen, meat and skin, raw","Poule, viande et peau, crue"
en:stale-wine,Red wine sauce,Sauce au vin rouge
en:mashed-potato,"Potato, sautéed/pan-fried","Pomme de terre, sautée/poêlée"
en:red-lentil-flour,"Lentil, pink or red, dried","Lentille corail, sèche"
en:sugar-syrup,"Syrup, with sugar (to be diluted)","Sirop à diluer, sucré"
fr:champignons-de-paris-eminces,"Morel, raw","Champignon, morille, crue"
en:khorasan-wheat,Khorasan wheat,"Blé de Khorasan, cru"
fr:cornet-biscuit,Biscuit for baby,Biscuit pour bébé
fr:cornet-biscuit,Savoy-style sponge cake,Biscuit de Savoie
en:dried-fenugreek-leaves,"Fenugreek, seed","Fenugrec, graine"
en:pork-leg,"Pork, chop, raw","Porc, côte, crue"
en:pork-leg,"Pork loin, cooked","Porc, longe, cuite"
en:pork-leg,"Pork, shoulder, cooked","Porc, épaule, cuite"
en:pork-leg,"Liver, pork, cooked","Foie, porc, cuit"
en:pork-leg,"Pork, shoulder, raw","Porc, épaule, crue"
en:pork-leg,"Pork loin, raw","Porc, longe, crue"
en:pork-leg,"Pork, loin, raw","Porc, échine, crue"
en:pork-leg,"Liver, pork, raw","Foie, porc, cru"
en:pork-leg,"Tongue, pork, raw","Langue, porc, crue"
en:pork-leg,"Pork, rind, raw","Porc, couenne, crue"
fr:saucisses-pur-porc-fumees,"Sausage meat, pure pork, raw","Chair à saucisse, pur porc, crue"
fr:saucisses-pur-porc-fumees,"Cooked sausage, pure pork",Saucisson cuit pur porc
fr:saucisses-pur-porc-fumees,Ham sausage,Saucisse de jambon pur porc
fr:saucisses-pur-porc-fumees,"Dry sausage, pure pork",Saucisson sec pur porc
fr:saucisses-pur-porc-fumees,Morteaux sausage,Saucisse de Morteau
en:grape-seeds,Grapeseed oil,Huile de pépins de raisin
en:beetroot-juice,"Beetroot, raw","Betterave rouge, crue"
fr:purees-de-fruits-a-base-de-concentres,"Mixed fruits juice, reconstituted from a concentrate, multivitamin","Jus multifruit, à base de concentré, standard"
en:potato-flour,"Potato flakes, dehydrated, plain","Pomme de terre, flocons déshydratés, nature"
en:forest-mushroom,"Morel, raw","Champignon, morille, crue"
fr:pulpe-de-tomates-avec-morceaux-et-puree-de-tomates,"Tomato, roasted/baked, with skin","Tomate, pulpe et peau, rôtie/cuite au four"
en:skimmed-milk-yogurt-powder,"Milk, powder, skimmed","Lait en poudre, écrémé"
en:white-onion,"Onion, raw","Oignon, cru"
en:coconut-milk-powder,Coconut milk or coconut cream,Lait de coco ou Crème de coco
fr:preparation-de-viande-de-boeuf-cuite,"Beef, topside, raw","Boeuf, tende de tranche, crue"
fr:preparation-de-viande-de-boeuf-cuite,"Burger, beef based, 15% fat, raw","Haché à base de bœuf ou Préparation de viande hachée de boeuf, 15% MG, cru"
fr:pur-jus-de-citron,"Lemon, pulp, raw","Citron, pulpe, cru"
fr:graines-grillees,"Sunflower seed, grilled, salted","Tournesol, graine, grillé, salé"
fr:graines-grillees,"Almond, grilled, salted","Amande, grillée, salée"
fr:courgettes-en-rondelles,"Courgettes, puree","Courgette, purée"
en:basil-leaf,"Basil, fresh","Basilic, frais"
fr:creme-patissiere,Pastry cream or custard,Crème pâtissière
en:wheat-flour-type-00,"Wheat flour, type 80",Farine de blé tendre ou froment T80
en:wheat-flour-type-00,"Wheat flour, type 110",Farine de blé tendre ou froment T110
en:wheat-flour-type-00,"Wheat flour, type 150",Farine de blé tendre ou froment T150
en:wheat-flour-type-00,"Wheat flour, type 65",Farine de blé tendre ou froment T65
en:wheat-flour-type-00,"Wheat flour, type 55 (for bread)",Farine de blé tendre ou froment T55 (pour pains)
en:wheat-flour-type-00,"Wheat flour, type 55 (for pastry)",Farine de blé tendre ou froment T45 (pour pâtisserie)
en:wheat-flour-type-00,"Rye flour, type 170",Farine de seigle T170
en:wheat-flour-type-00,"Rye flour, type 130",Farine de seigle T130
fr:marrons-entiers-bio,"Chestnut, raw","Châtaigne, crue"
en:chicken-skin,Chicken fat,Graisse de poulet
en:chicken-skin,"Heart, chicken, cooked","Coeur, poulet, cuit"
en:spicy-red-pepper,"Sweet pepper, red, raw","Poivron rouge, cru"
fr:fromage-frais-a-0-de-matiere-grasse,"Cheese, buche, from goat's milk, light","Fromage de chèvre bûche, allégé en matière grasse"
fr:pain-special-viennois,Panini bread,Pain panini
fr:jus-de-mandarine,"Orange juice, home-made","Jus d'orange, maison"
fr:preparation-de-tomates-decongelee,"Tomato in season, raw","Tomate de saison, crue"
en:oat-flour,"Oat, raw","Avoine, crue"
en:rice-koji,Rice flour,Farine de riz
fr:jus-de-fruits-rouges-a-base-de-concentres,"Mixed fruits juice, reconstituted from a concentrate, multivitamin","Jus multifruit, à base de concentré, standard"
en:banana-juice,"Banana, pulp, raw","Banane, pulpe, crue"
en:sprouted-soybeans,"Soybean, whole grain","Soja, graine entière"
en:chicory-root,"Red endive, raw","Chicorée rouge, crue"
en:chicory-root,"Green endive, raw","Chicorée verte, crue"
en:dried-cranberries,"Cranberry, raw","Canneberge ou cranberry, crue"
en:animal-fat,Duck fat,Graisse de canard
en:animal-fat,Turkey fat,Graisse de dinde
fr:ricotta-de-brebis,"Feta cheese, from ewe's milk",Feta de brebis
en:soya-flower,Soya flour,Farine de soja
en:soy-protein,Soy lecithin,Lécithine de soja
en:organic-tomato-cubes-in-organic-tomato-juice,"Tomato puree, canned","Tomate, purée, appertisée"
en:champignon,"Morel, raw","Champignon, morille, crue"
en:horseradish-flavouring,"Horseradish, fresh","Raifort, cru"
en:blueberry-flavouring,"Blueberry, raw","Myrtille, crue"
fr:riz-basmati-cuit,"Basmati rice, raw","Riz thaï ou basmati, cru"
en:vegetable-oil,"Solid vegetable fat (margarine type), for frying",Matière grasse ou graisse végétale solide (type margarine) pour friture
en:vegetable-oil,Frying oil,"Huile pour friture, sans précision"
en:vegetable-oil,Palm oil,"Huile de palme, sans précision"
en:vegetable-oil,"Palm oil, refined",Huile de palme raffinée
en:vegetable-oil,Peanut oil,Huile d'arachide
en:vegetable-oil,Rapeseed oil,Huile de colza
en:vegetable-oil,Maize/corn oil,Huile de maïs
en:vegetable-oil,Soy oil,Huile de soja
en:vegetable-oil,Sunflower oil,Huile de tournesol
en:vegetable-oil,Combined oil (blended vegetable oils),Huile combinée (mélange d'huiles)
